city,geoid,feature label,feature id,shid,Housing Built 1939 or Earlier (2020-2024),Housing Built 1940 to 1949 (2020-2024),Housing Built 1950 to 1959 (2020-2024),Housing Built 1960 to 1969 (2020-2024),Housing Built 1970 to 1979 (2020-2024),Housing Built 1980 to 1989 (2020-2024),Housing Built 1990 to 1999 (2020-2024),Housing Built 2000 to 2009 (2020-2024),Housing Built 2010 to 2019 (2020-2024),Housing Built 2020 or Later (2020-2024),Renter Excessive Housing Costs (2020-2024),Home Owner Excessive Housing Costs (2020-2024),Median Home Rent (2020-2024),Median Household Income (2020-2024),Rental Vacancy Rate (2020-2024),Homeowner Vacancy Rate (2020-2024),Total Housing Units (2020-2024),Percent Change in Population (Difference Decennial Census 2020 - 2010),Per Capita Income (2020-2024),Income 49% and Below Poverty Level (2020-2024),Income 50% to 99% the Poverty Level (2020-2024),Income 100% to 124% the Poverty Level (2020-2024),Income 125% to 149% the Poverty Level (2020-2024),Income 150% to 184% the Poverty Level (2020-2024),Income 185% to 199% the Poverty Level (2020-2024),Income 200% and Over the Poverty Level (2020-2024),Unemployment Rate (2020-2024),Labor Force Participation Rate (2020-2024),Commute Mean Travel Time (2020-2024),Commute Transportation by Public Transit (2020-2024),No Vehicles Available (2020-2024),Total Population (2020-2024),rent_data_type
Orlando,32784,ZIP Code 32784,publicpolygonfeature:5:43476,country:us/state:fl/zip:32784,329,107,376,564,765,763,574,885,466,130,283,570,1020.0,72201.0,8.456973293768547,1.6963528413910092,4959,0.06426,39519.0,450,679,443,611,433,534,6842,4.26774483378257,54.18035779481563,32.7762982689747,2,148,10019,Available
Orlando,32789,ZIP Code 32789,publicpolygonfeature:5:43477,country:us/state:fl/zip:32789,703,948,2426,1234,1856,1182,1100,1424,1837,526,2087,2280,1742.0,106671.0,4.168504631671813,3.653703244983899,13236,7.08384,87213.0,1287,1028,619,593,649,251,21467,4.477296726504751,59.12020290216623,21.26464542651593,62,828,27788,Available
Orlando,32792,ZIP Code 32792,publicpolygonfeature:5:43478,country:us/state:fl/zip:32792,69,186,1830,2967,5677,7309,2527,1431,2289,288,7277,2818,1710.0,69200.0,8.090888155369617,0.8116735066119471,24573,10.99866,40273.0,4808,2848,2294,2197,3464,1777,34936,5.358310448541912,68.54412817758683,27.406856432346014,175,1869,52976,Available
Orlando,32798,ZIP Code 32798,publicpolygonfeature:5:39476,country:us/state:fl/zip:32798,43,0,28,57,380,660,176,207,44,89,103,294,1131.0,63178.0,0.0,0.0,1684,7.94169,41463.0,0,106,35,117,283,80,2161,1.0942760942760943,44.96593489780469,25.05600814663951,0,58,2782,Available
Orlando,32801,ZIP Code 32801,publicpolygonfeature:5:39865,country:us/state:fl/zip:32801,874,130,894,599,1054,1028,731,3577,2998,775,3861,719,1851.0,80871.0,12.802921323448048,1.6943521594684383,12660,49.63927,73971.0,1098,1674,513,563,440,151,11911,3.2941595441595446,69.44444444444444,24.563721940622735,110,1358,17046,Available
Orlando,32803,ZIP Code 32803,publicpolygonfeature:5:42179,country:us/state:fl/zip:32803,1315,797,3574,689,1353,721,849,689,1662,355,1886,1166,1919.0,107592.0,3.3278478698116656,1.7223910840932115,12004,10.31311,68053.0,539,724,757,589,818,291,18264,2.230557974412218,76.68481610848572,23.042109220791428,103,540,22152,Available
Orlando,32804,ZIP Code 32804,publicpolygonfeature:5:42277,country:us/state:fl/zip:32804,612,1441,2660,1308,996,704,330,530,1450,396,1329,1023,1753.0,113231.0,6.622516556291391,1.993986390251622,10427,12.29165,76827.0,592,1063,561,344,581,267,17664,3.000666814847744,72.74834258610467,20.94267847837415,70,394,21720,Available
Orlando,32805,ZIP Code 32805,publicpolygonfeature:5:42303,country:us/state:fl/zip:32805,371,795,2412,1939,1580,562,247,774,855,71,2716,880,1204.0,40515.0,9.31884663602173,4.899645808736717,9606,7.4064,26165.0,1574,2220,2004,673,2648,576,9106,4.156223893065998,58.11032222829056,28.217995244650233,708,1172,19294,Available
Orlando,32806,ZIP Code 32806,publicpolygonfeature:5:42308,country:us/state:fl/zip:32806,853,941,2891,2324,2154,1092,914,703,654,63,2031,1962,1552.0,89046.0,12.588116817724067,2.6167076167076164,12589,6.49744,58710.0,1036,1108,429,1592,1683,348,19550,3.67136210083498,72.13514134681682,23.830335275736847,150,561,26096,Available
Orlando,32807,ZIP Code 32807,publicpolygonfeature:5:42464,country:us/state:fl/zip:32807,99,171,2377,2109,2528,2935,1684,878,883,172,4132,1711,1585.0,59971.0,7.374204742625795,0.913030021665119,13836,9.91538,29924.0,1966,2402,2372,2361,3347,824,20934,4.2510419220397155,71.25383328686925,29.36654908877131,576,815,34456,Available
Orlando,32808,ZIP Code 32808,publicpolygonfeature:5:42486,country:us/state:fl/zip:32808,521,394,2980,2611,4977,4019,2615,1480,1061,386,7499,2958,1453.0,49700.0,4.398631166012853,1.5835218478390285,21044,13.47576,22130.0,6482,5323,4802,5301,8220,1661,27779,10.586797873394312,66.90897039328325,31.326216908625103,949,2165,60203,Available
Orlando,32809,ZIP Code 32809,publicpolygonfeature:5:42510,country:us/state:fl/zip:32809,218,150,1401,2522,2879,1829,682,761,167,93,2735,1647,1472.0,57879.0,7.653473344103393,1.882845188284519,10702,9.98528,28311.0,2379,2734,1393,2899,3763,844,15140,6.253098222505487,60.714592828274135,30.246117287617754,431,981,29237,Available
Orlando,32810,ZIP Code 32810,publicpolygonfeature:5:42583,country:us/state:fl/zip:32810,80,55,1536,1630,1984,3088,2854,1967,1243,65,3388,1652,1645.0,60799.0,9.190652607580509,3.284618723773694,14502,8.52116,30331.0,3270,2902,2797,2666,2638,733,21595,8.421418291896183,69.29288070368335,28.14432340532712,183,1007,36927,Available
Orlando,32811,ZIP Code 32811,publicpolygonfeature:5:42590,country:us/state:fl/zip:32811,110,225,982,1568,3678,4073,3564,3157,861,122,5755,1699,1614.0,54082.0,7.579095796245704,0.246415770609319,18340,17.76179,24692.0,3526,3604,3779,2841,4441,2411,20703,7.829471397538016,70.43550025393601,23.5788876276958,487,1472,41475,Available
Orlando,32812,ZIP Code 32812,publicpolygonfeature:5:42669,country:us/state:fl/zip:32812,56,27,945,2169,3357,4399,2876,1127,211,187,3525,2263,1622.0,73149.0,6.032635569474205,1.154891304347826,15354,7.02542,44468.0,2012,2873,1183,835,2279,688,24707,5.432175998331769,67.77913255530396,27.155786447101875,124,692,34686,Available
Orlando,32814,ZIP Code 32814,publicpolygonfeature:5:42672,country:us/state:fl/zip:32814,17,0,0,146,100,6,330,2282,1562,102,1046,334,2361.0,140274.0,6.694560669456067,10.01788908765653,4545,51.06692,87952.0,407,211,12,83,132,122,8281,2.684101858224363,72.75003129302792,22.628288616827295,16,78,9286,Available
Orlando,32817,ZIP Code 32817,publicpolygonfeature:5:42694,country:us/state:fl/zip:32817,11,20,293,577,1813,4194,4030,1575,1227,223,3020,1434,1783.0,80711.0,14.897058823529411,0.9899589874133786,13963,14.73094,35834.0,3184,2164,1780,1466,2982,809,21770,5.874350128759535,63.62401185770751,26.36605504587156,183,533,37014,Available
Orlando,32818,ZIP Code 32818,publicpolygonfeature:5:42739,country:us/state:fl/zip:32818,80,134,395,1106,3073,5998,4755,2690,150,31,4020,3786,1589.0,63061.0,4.719337452346523,1.0999707972354718,18412,10.1847,24294.0,4100,5730,3215,4231,4955,2620,33749,10.774271535818809,68.59841214447741,28.44658608297942,1395,1560,59114,Available
Orlando,32819,ZIP Code 32819,publicpolygonfeature:5:42754,country:us/state:fl/zip:32819,19,0,291,524,2387,4635,1958,2171,2140,1302,2545,1815,2012.0,98109.0,15.729459543892531,3.6658999424956873,15427,19.79906,52726.0,1829,958,578,536,1054,960,23411,4.859790874524715,64.88952190314882,23.84159938485198,101,425,30213,Available
Orlando,32820,ZIP Code 32820,publicpolygonfeature:5:42764,country:us/state:fl/zip:32820,0,0,121,22,14,407,73,2227,808,27,89,935,2611.0,106859.0,22.977941176470587,0.0,3699,22.63497,49537.0,1782,423,20,192,503,104,7855,6.681443951868271,72.39798257679963,29.21019509125236,19,86,10897,Available
Orlando,32821,ZIP Code 32821,publicpolygonfeature:5:42777,country:us/state:fl/zip:32821,10,0,91,41,994,3583,2486,3108,4450,195,4689,970,1913.0,69348.0,18.964790217162133,3.994490358126722,14958,19.48106,39252.0,904,2496,1566,1073,3233,425,15974,5.815038248647304,74.51225728717735,25.493709945407073,40,396,26161,Available
Orlando,32822,ZIP Code 32822,publicpolygonfeature:5:42802,country:us/state:fl/zip:32822,36,67,920,1582,4905,7382,6005,3788,2237,365,9331,3130,1719.0,56540.0,5.831393845358159,3.743217143382691,27287,19.65141,27902.0,6357,6323,2485,3584,6728,2495,38604,6.168511011285198,65.69731869713874,27.69717885143738,458,1641,67081,Available
Orlando,32824,ZIP Code 32824,publicpolygonfeature:5:42808,country:us/state:fl/zip:32824,540,24,161,668,448,1997,4147,5655,6212,1057,2183,4748,1895.0,84841.0,10.213197969543147,9.729694691125948,20909,54.50031,34188.0,1967,2956,2231,4459,2370,4194,40028,4.042817251008377,69.96658131157501,32.65004226542688,427,642,58368,Available
Orlando,32825,ZIP Code 32825,publicpolygonfeature:5:42878,country:us/state:fl/zip:32825,49,12,353,1326,1895,5319,5247,5655,2196,333,4129,3155,1859.0,81651.0,5.127557464006062,0.6671501087744742,22385,17.81932,34898.0,4950,4101,2597,3576,4307,2268,41595,5.124446977716255,71.00101811475882,28.836966688250953,199,756,63698,Available
Orlando,32826,ZIP Code 32826,publicpolygonfeature:5:42906,country:us/state:fl/zip:32826,43,0,576,213,627,3152,2544,2037,1768,282,2674,991,1564.0,64755.0,10.615536537195522,1.1496571198063736,11242,38.07471,30955.0,2920,1695,774,851,2245,680,13968,6.7933873234723245,56.313131313131315,25.764618993830915,156,482,29006,Available
Orlando,32827,ZIP Code 32827,publicpolygonfeature:5:42986,country:us/state:fl/zip:32827,39,0,70,486,21,53,124,2015,4504,185,1275,1119,2253.0,117483.0,0.0,6.509009009009009,7497,205.73259,53466.0,438,15,406,1557,560,0,16381,4.703372612759041,67.91711809317444,29.00760135135135,42,248,19711,Available
Orlando,32828,ZIP Code 32828,publicpolygonfeature:5:43058,country:us/state:fl/zip:32828,49,0,120,297,348,1692,7398,13104,2616,320,4446,3510,1966.0,101767.0,5.335270915507578,0.213984517590786,25944,18.12378,42101.0,3793,2144,1406,1495,3480,1686,55140,5.330407847186371,70.47714078374455,31.997860199714697,5,461,69202,Available
Orlando,32829,ZIP Code 32829,publicpolygonfeature:5:43065,country:us/state:fl/zip:32829,0,0,25,149,178,687,768,4811,919,309,1053,1372,1970.0,99213.0,12.913602941176473,1.2394366197183098,7846,12.74002,40842.0,856,465,248,958,907,1666,15617,2.782134896392306,72.73327729074096,29.926432760572077,0,132,20819,Available
Orlando,32830,ZIP Code 32830,publicpolygonfeature:5:43100,country:us/state:fl/zip:32830,0,0,0,0,0,1,11,13,22,54,0,50,1147.0,,0.0,0.0,101,174.93951,99042.0,0,0,0,2,0,0,195,0.0,95.3125,29.017341040462423,0,0,197,Rural_Area
Orlando,32831,ZIP Code 32831,publicpolygonfeature:5:43105,country:us/state:fl/zip:32831,0,0,6,0,0,21,0,0,0,17,0,23,1708.5,67917.0,0.0,0.0,44,2.2673,3803.0,0,0,0,0,0,0,104,0.0,2.0326823435631725,,0,0,2527,Owner_Dominated
Orlando,32832,ZIP Code 32832,publicpolygonfeature:5:43116,country:us/state:fl/zip:32832,0,0,0,57,139,301,424,4369,7208,1789,2444,2577,2314.0,118856.0,15.800865800865802,0.0,14287,146.47675,48622.0,297,2011,457,1376,1622,401,34021,3.834537097833224,75.52775862635018,30.686770539872363,32,376,40196,Available
Orlando,32833,ZIP Code 32833,publicpolygonfeature:5:43119,country:us/state:fl/zip:32833,64,0,44,83,191,753,681,1369,578,229,425,579,1507.0,98733.0,15.758980301274622,0.0,3992,14.07856,39708.0,609,794,193,379,552,82,8780,2.8342245989304815,61.81818181818181,34.87845968712395,120,64,11389,Available
Orlando,32835,ZIP Code 32835,publicpolygonfeature:5:43128,country:us/state:fl/zip:32835,121,217,266,422,1134,5524,5305,5084,992,263,5249,2798,1848.0,71418.0,6.677962723014054,1.85856754306437,19328,15.17893,40054.0,3868,3351,2560,3485,4087,1653,30029,6.035105460849465,69.85568674941972,25.318626336138276,559,661,49205,Available
Orlando,32836,ZIP Code 32836,publicpolygonfeature:5:43161,country:us/state:fl/zip:32836,44,79,24,203,207,1684,2908,2289,2804,458,2127,1522,2003.0,111987.0,10.478624535315983,0.6629448709002094,10700,45.32757,69469.0,1260,1220,397,1130,957,797,20327,6.236901062369011,64.6045382388645,24.225767007558915,79,447,26106,Available
Orlando,32837,ZIP Code 32837,publicpolygonfeature:5:43165,country:us/state:fl/zip:32837,71,71,49,72,1369,4387,9113,4813,1199,231,4128,3081,2009.0,88848.0,12.81246497029481,10.991707564731763,21375,11.65624,35329.0,2258,4029,1778,2164,3486,2273,37216,5.737186949146905,66.40545671272791,28.565807384720095,144,396,53671,Available
Orlando,32839,ZIP Code 32839,publicpolygonfeature:5:43169,country:us/state:fl/zip:32839,195,455,1304,2203,4067,4519,3501,4872,3388,204,10044,1809,1503.0,47313.0,13.21915530428999,9.787383588121596,24708,16.18047,25908.0,5187,7614,2862,3760,4902,1361,24783,6.301140174379611,68.76881708073822,29.01251711324076,1153,3079,53242,Available
Orlando,33848,ZIP Code 33848,publicpolygonfeature:5:43626,country:us/state:fl/zip:33848,0,81,123,0,0,85,61,0,0,65,29,36,1147.0,74750.0,0.0,0.0,415,39.78461,44158.0,0,72,55,13,0,0,490,0.0,64.23841059602648,22.746913580246915,18,18,638,Rural_Area
Orlando,33896,ZIP Code 33896,publicpolygonfeature:5:43644,country:us/state:fl/zip:33896,43,0,0,102,237,643,1431,4775,5153,1281,3243,1561,2078.0,74668.0,10.29170763684038,6.875525651808243,13665,155.57849,37908.0,2063,1105,606,1434,2714,406,18228,4.174414876563001,70.99931709537901,32.56670131670132,139,488,26731,Available
Orlando,34705,ZIP Code 34705,publicpolygonfeature:5:43785,country:us/state:fl/zip:34705,9,45,71,37,120,239,221,258,92,46,89,134,1147.0,74063.0,0.0,1.5695067264573992,1138,3.74592,27603.0,55,296,151,112,415,163,1797,5.988455988455989,58.55513307984791,31.02087114337568,6,3,3014,Available
Orlando,34711,ZIP Code 34711,publicpolygonfeature:5:43786,country:us/state:fl/zip:34711,406,27,862,489,1327,1629,4557,11024,7015,1068,3976,4714,1883.0,90245.0,12.62907069102462,0.5132416341613631,28404,35.50779,42018.0,2101,1601,1037,2231,4347,1023,57457,4.844949525479055,57.6934453898488,31.822906335541713,15,834,70317,Available
Orlando,34714,ZIP Code 34714,publicpolygonfeature:5:43787,country:us/state:fl/zip:34714,78,12,7,160,147,869,3779,3556,2168,1661,2319,1495,1750.0,75392.0,16.75077323783168,3.0592734225621414,12437,87.39145,34314.0,1201,849,1112,1305,2259,1086,20365,4.032874617737003,69.87490539999109,30.01626677511183,12,226,28200,Available
Orlando,34715,ZIP Code 34715,publicpolygonfeature:5:43788,country:us/state:fl/zip:34715,27,24,252,310,170,523,1520,2553,2690,1268,647,2151,2050.0,105262.0,6.530343007915568,0.0,9337,51.03305,37401.0,908,672,542,717,1014,575,21562,2.930571538166475,61.936616377265395,28.670368500757192,0,126,26810,Available
Orlando,34731,ZIP Code 34731,publicpolygonfeature:5:43789,country:us/state:fl/zip:34731,174,35,333,772,995,1933,1023,821,245,13,436,860,1286.0,66300.0,15.822784810126585,7.840297889946214,6344,25.34787,35792.0,396,858,445,352,1495,269,8361,6.923766816143498,53.791972211501346,22.760127931769723,0,161,12196,Available
Orlando,34734,ZIP Code 34734,publicpolygonfeature:5:43790,country:us/state:fl/zip:34734,0,28,88,53,106,304,454,115,87,0,100,336,1930.0,78309.0,24.786324786324787,0.0,1235,19.20037,35443.0,56,247,511,306,150,40,2630,4.5778229908443535,69.32299012693936,28.148469093009822,0,0,3940,Available
Orlando,34736,ZIP Code 34736,publicpolygonfeature:5:43791,country:us/state:fl/zip:34736,31,9,467,128,1115,460,754,2984,3811,987,440,2058,1679.0,90545.0,10.387596899224809,0.3742844561867019,10746,53.86852,42113.0,577,825,873,788,813,323,23750,2.6890402302885628,63.43066337332392,36.94188308941714,28,219,28001,Available
Orlando,34737,ZIP Code 34737,publicpolygonfeature:5:41020,country:us/state:fl/zip:34737,48,12,160,32,99,186,246,750,280,114,96,632,1692.0,66563.0,8.16326530612245,2.049689440993789,1927,26.17369,40449.0,74,108,224,276,262,57,3194,1.8967798853109836,61.0228802153432,26.76154672395274,4,29,4199,Available
Orlando,34739,ZIP Code 34739,publicpolygonfeature:5:43792,country:us/state:fl/zip:34739,0,62,35,75,122,68,86,96,79,45,0,40,1147.0,101319.0,0.0,0.0,668,7.60471,48410.0,59,53,33,101,0,0,930,0.0,62.67893660531697,33.48375451263538,0,0,1176,Rural_Area
Orlando,34741,ZIP Code 34741,publicpolygonfeature:5:43793,country:us/state:fl/zip:34741,388,343,512,1177,2489,5742,2901,3616,4661,557,8921,2340,1661.0,52409.0,10.014866873901878,1.3458339634054135,22386,37.95198,24742.0,4890,7417,3631,3555,7299,1647,29519,8.114381508107932,68.1715426991199,32.34486102133161,1281,1548,58716,Available
Orlando,34743,ZIP Code 34743,publicpolygonfeature:5:43794,country:us/state:fl/zip:34743,8,0,157,407,438,5173,4519,2000,754,72,2610,3209,1827.0,62992.0,0.4100461301896463,1.8296814998870568,13528,14.4069,27137.0,1521,3480,3138,2072,3635,1250,24571,6.737447467374475,68.84776918862985,30.48092868988391,176,503,40030,Available
Orlando,34744,ZIP Code 34744,publicpolygonfeature:5:43795,country:us/state:fl/zip:34744,235,71,305,526,2525,3749,3801,5770,5400,1708,5095,4513,1617.0,74537.0,2.987143937484245,1.9484765267425137,24090,34.90039,33875.0,3849,4369,2885,4308,5346,1910,43285,4.5818952632008045,68.28377576746256,35.44424685503524,186,938,66582,Available
Orlando,34746,ZIP Code 34746,publicpolygonfeature:5:43796,country:us/state:fl/zip:34746,17,0,121,290,1105,3375,5253,8383,6256,1452,3216,5249,1840.0,70998.0,5.7190357439734,1.7081704054332167,26252,60.3632,31434.0,4424,3061,2462,3658,7832,2167,36728,4.061767908404,63.279392751386744,35.31283797316243,467,873,60595,Available
Orlando,34747,ZIP Code 34747,publicpolygonfeature:5:43797,country:us/state:fl/zip:34747,88,20,208,174,362,967,5890,8784,5016,923,3712,1755,1827.0,77755.0,13.115661317100166,1.1699604743083003,22432,107.81718,47333.0,918,1243,1443,1277,2084,979,22498,3.1950573698146516,67.95010195513974,27.38276903512955,261,597,30859,Available
Orlando,34748,ZIP Code 34748,publicpolygonfeature:5:43798,country:us/state:fl/zip:34748,1071,329,1839,2231,3401,3174,5649,5831,1709,667,3375,3923,1294.0,58192.0,12.26505256451099,3.625377643504532,25901,18.86442,34719.0,3519,2689,2128,3297,2820,1282,31738,8.00299644172545,38.15332667522709,26.72482952266346,69,1356,48095,Available
Orlando,34753,ZIP Code 34753,publicpolygonfeature:5:43799,country:us/state:fl/zip:34753,0,8,24,57,184,170,521,612,408,437,315,367,1529.0,83868.0,13.588850174216027,0.0,2421,21.50711,24435.0,124,239,145,396,623,204,6247,1.4829461196243203,70.88430618664803,33.88068181818182,0,55,7985,Available
Orlando,34756,ZIP Code 34756,publicpolygonfeature:5:41026,country:us/state:fl/zip:34756,14,20,35,5,91,364,428,496,248,46,44,245,1505.0,108500.0,22.15909090909091,0.0,1747,32.77089,54070.0,180,130,56,131,95,128,4156,0.561070349589987,58.85191770383541,35.11705685618729,11,0,4876,Available
Orlando,34758,ZIP Code 34758,publicpolygonfeature:5:41035,country:us/state:fl/zip:34758,51,0,61,167,101,2254,2985,7011,2494,440,2039,3606,1951.0,66339.0,3.6022625781482582,1.3720666161998485,15564,39.95566,25184.0,2359,4672,3179,1901,5169,2425,26760,6.353486412471035,65.13804270267303,43.62623568178252,24,368,46768,Available
Orlando,34759,ZIP Code 34759,publicpolygonfeature:5:43800,country:us/state:fl/zip:34759,0,10,22,62,618,839,1882,9503,4147,1356,1904,3910,1929.0,69373.0,3.1995170540295805,2.164366373902133,18439,38.28212,37203.0,2795,4022,2242,3265,3807,1891,26320,6.243743084461773,51.889216972878394,48.189655172413794,165,493,44568,Available
Orlando,34760,ZIP Code 34760,publicpolygonfeature:5:43801,country:us/state:fl/zip:34760,55,7,0,0,20,54,23,156,11,0,0,87,1147.0,93804.0,0.0,28.22085889570552,326,28.94185,57285.0,16,79,0,0,0,0,645,0.0,50.398724082934606,13.890977443609025,0,0,740,Rural_Area
Orlando,34761,ZIP Code 34761,publicpolygonfeature:5:43802,country:us/state:fl/zip:34761,164,190,309,469,1690,2369,3139,3534,3431,608,2346,2711,1879.0,96415.0,1.2224938875305624,0.5682330657526834,15903,22.62622,42244.0,2439,2668,1521,1793,2495,1316,34658,4.356017785816565,71.79956403563067,30.503632760898284,103,951,47327,Available
Orlando,34762,ZIP Code 34762,publicpolygonfeature:5:43803,country:us/state:fl/zip:34762,32,97,0,32,83,34,10,0,0,636,0,187,1147.0,,0.0,14.328808446455504,924,42.3938,59583.0,189,109,0,32,12,0,884,0.0,28.38427947598253,41.21527777777778,0,0,1226,Rural_Area
Orlando,34769,ZIP Code 34769,publicpolygonfeature:5:43804,country:us/state:fl/zip:34769,984,166,515,881,1919,2224,1426,1704,1206,379,2107,1948,1560.0,67148.0,7.599029911075182,1.6583982990786676,11404,23.3742,30952.0,1393,2674,1377,1653,2399,1202,19064,6.632686401359211,65.59084479876559,31.125041377027475,22,514,30204,Available
Orlando,34771,ZIP Code 34771,publicpolygonfeature:5:43805,country:us/state:fl/zip:34771,121,193,160,191,447,1602,1393,2202,3639,2834,779,2599,1822.0,97415.0,7.240293809024134,3.114834894036471,12782,75.43626,39048.0,1543,792,735,1034,1747,1342,28009,4.578507945057905,67.59758228954269,38.94828184658105,70,256,35257,Available
Orlando,34772,ZIP Code 34772,publicpolygonfeature:5:43807,country:us/state:fl/zip:34772,12,44,42,109,324,1109,1974,3894,3745,1186,1062,2586,2016.0,97868.0,0.0,2.596365088875574,12439,58.3084,35415.0,924,1269,1350,960,1857,1151,27669,4.551164915486523,61.4546855301863,39.27324558316323,18,341,35390,Available
Orlando,34773,ZIP Code 34773,publicpolygonfeature:5:43808,country:us/state:fl/zip:34773,0,0,0,18,51,229,52,710,760,221,47,551,1325.0,80524.0,0.0,1.549053356282272,2041,74.44062,30976.0,532,10,544,812,129,23,3748,8.997188378631678,51.31041115652801,39.96639784946237,0,20,5816,Available
Orlando,34786,ZIP Code 34786,publicpolygonfeature:5:43811,country:us/state:fl/zip:34786,44,39,150,285,646,1145,1452,8094,5146,388,2147,2577,2318.0,134214.0,21.478356566397657,0.5276800592482873,17389,66.61122,73333.0,1370,948,889,575,825,1319,36372,3.0619532226388144,68.20298943651252,26.57689604498115,14,441,42358,Available
Orlando,34787,ZIP Code 34787,publicpolygonfeature:5:43812,country:us/state:fl/zip:34787,159,153,1138,923,880,2198,3084,8369,14085,4912,5417,4795,2276.0,120365.0,8.209806157354619,0.0,35901,93.39387,51388.0,5310,3351,2745,3141,3753,2745,79768,4.6583448913546,70.8888743541108,27.674288156418612,445,926,101441,Available
